-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,67500.0,5.240663900414938,1.0871369294605808
-115.4,32.86,19.0,1087.0,171.0,649.0,173.0,3.3182,113800.0,6.283236994219653,0.9884393063583815
-115.4,32.7,19.0,583.0,113.0,531.0,134.0,1.6838,95800.0,4.350746268656716,0.8432835820895522
-115.41,32.99,29.0,1141.0,220.0,684.0,194.0,3.4038,107800.0,5.881443298969073,1.134020618556701
-115.46,33.19,33.0,1234.0,373.0,777.0,298.0,1.0,40000.0,4.140939597315437,1.2516778523489933
-115.48,32.68,15.0,3414.0,666.0,2097.0,622.0,2.3319,91200.0,5.488745980707395,1.0707395498392283
-115.49,32.87,19.0,541.0,104.0,457.0,106.0,3.3583,102800.0,5.10377358490566,0.9811320754716981
-115.49,32.67,29.0,1523.0,440.0,1302.0,393.0,1.1311,84700.0,3.8753180661577606,1.1195928753180662
-115.49,32.67,25.0,2322.0,573.0,2185.0,602.0,1.375,70100.0,3.857142857142857,0.9518272425249169
-115.5,32.75,13.0,330.0,72.0,822.0,64.0,3.4107,142500.0,5.15625,1.125
-115.5,32.68,18.0,3631.0,913.0,3565.0,924.0,1.5931,88400.0,3.9296536796536796,0.9880952380952381
-115.5,32.67,35.0,2159.0,492.0,1694.0,475.0,2.1776,75500.0,4.545263157894737,1.0357894736842106
-115.51,33.12,21.0,1024.0,218.0,890.0,232.0,2.101,46700.0,4.413793103448276,0.9396551724137931
-115.51,32.99,20.0,1402.0,287.0,1104.0,317.0,1.9088,63700.0,4.422712933753943,0.9053627760252366
-115.51,32.68,11.0,2872.0,610.0,2644.0,581.0,2.625,72700.0,4.943201376936317,1.0499139414802066
-115.52,34.22,30.0,540.0,136.0,122.0,63.0,1.3333,42500.0,8.571428571428571,2.1587301587301586
-115.52,33.13,18.0,1109.0,283.0,1006.0,253.0,2.163,53400.0,4.383399209486166,1.1185770750988142
-115.52,33.12,38.0,1327.0,262.0,784.0,231.0,1.8793,60800.0,5.744588744588745,1.1341991341991342
-115.52,32.98,32.0,1615.0,382.0,1307.0,345.0,1.4583,58600.0,4.681159420289855,1.107246376811594
-115.52,32.97,24.0,1617.0,366.0,1416.0,401.0,1.975,66400.0,4.032418952618454,0.912718204488778
-115.52,32.97,10.0,1879.0,387.0,1376.0,337.0,1.9911,67500.0,5.57566765578635,1.1483679525222552
-115.52,32.77,18.0,1715.0,337.0,1166.0,333.0,2.2417,79200.0,5.15015015015015,1.012012012012012
-115.52,32.73,17.0,1190.0,275.0,1113.0,258.0,2.3571,63100.0,4.612403100775194,1.065891472868217
-115.52,32.67,6.0,2804.0,581.0,2807.0,594.0,2.0625,67700.0,4.720538720538721,0.9781144781144782
-115.53,34.91,12.0,807.0,199.0,246.0,102.0,2.5391,40000.0,7.911764705882353,1.9509803921568627
-115.53,32.99,25.0,2578.0,634.0,2082.0,565.0,1.7159,62200.0,4.56283185840708,1.1221238938053097
-115.53,32.97,35.0,1583.0,340.0,933.0,318.0,2.4063,70700.0,4.977987421383648,1.069182389937107
-115.53,32.97,34.0,2231.0,545.0,1568.0,510.0,1.5217,60300.0,4.374509803921568,1.0686274509803921
-115.53,32.73,14.0,1527.0,325.0,1453.0,332.0,1.735,61200.0,4.599397590361446,0.9789156626506024
-115.54,32.99,23.0,1459.0,373.0,1148.0,388.0,1.5372,69400.0,3.7603092783505154,0.961340206185567
-115.54,32.99,17.0,1697.0,268.0,911.0,254.0,4.3523,96000.0,6.681102362204724,1.0551181102362204
-115.54,32.98,27.0,1513.0,395.0,1121.0,381.0,1.9464,60600.0,3.9711286089238844,1.036745406824147
-115.54,32.97,41.0,2429.0,454.0,1188.0,430.0,3.0091,70800.0,5.648837209302326,1.0558139534883721
-115.55,32.98,33.0,2266.0,365.0,952.0,360.0,5.4349,143000.0,6.294444444444444,1.0138888888888888
-115.55,32.82,34.0,1540.0,316.0,1013.0,274.0,2.5664,67500.0,5.62043795620438,1.1532846715328466
-115.55,32.8,23.0,666.0,142.0,580.0,160.0,2.1136,61000.0,4.1625,0.8875
-115.55,32.79,22.0,565.0,162.0,692.0,141.0,1.2083,53600.0,4.00709219858156,1.148936170212766
-115.55,32.78,5.0,2652.0,606.0,1767.0,536.0,2.8025,84300.0,4.947761194029851,1.1305970149253732
-115.56,32.8,28.0,1672.0,416.0,1335.0,397.0,1.5987,59400.0,4.211586901763225,1.0478589420654911
-115.56,32.8,25.0,1311.0,375.0,1193.0,351.0,2.1979,63900.0,3.735042735042735,1.0683760683760684
-115.56,32.8,15.0,1171.0,328.0,1024.0,298.0,1.3882,69400.0,3.9295302013422817,1.1006711409395973
-115.56,32.79,18.0,1178.0,438.0,1377.0,429.0,1.3373,58300.0,2.745920745920746,1.020979020979021
-115.56,32.78,46.0,2511.0,490.0,1583.0,469.0,3.0603,70800.0,5.353944562899787,1.044776119402985
-115.56,32.78,35.0,1185.0,202.0,615.0,191.0,4.6154,86200.0,6.204188481675392,1.057591623036649
-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597,76200.0,6.4,1.1551020408163266
-115.57,32.85,33.0,1365.0,269.0,825.0,250.0,3.2396,62300.0,5.46,1.076
-115.57,32.84,29.0,1207.0,301.0,804.0,288.0,1.9531,61100.0,4.190972222222222,1.0451388888888888
-115.57,32.83,31.0,1494.0,289.0,959.0,284.0,3.5282,67500.0,5.26056338028169,1.017605633802817
-115.57,32.8,16.0,2276.0,594.0,1184.0,513.0,1.875,93800.0,4.436647173489279,1.1578947368421053
-115.57,32.78,20.0,1534.0,235.0,871.0,222.0,6.2715,97200.0,6.90990990990991,1.0585585585585586
-115.57,32.78,15.0,1413.0,279.0,803.0,277.0,4.3021,87500.0,5.101083032490974,1.0072202166064983
-115.58,33.88,21.0,1161.0,282.0,724.0,186.0,3.1827,71700.0,6.241935483870968,1.5161290322580645
-115.58,32.81,5.0,805.0,143.0,458.0,143.0,4.475,96300.0,5.629370629370629,1.0
-115.58,32.79,14.0,1687.0,507.0,762.0,451.0,1.6635,64400.0,3.740576496674058,1.124168514412417
-115.58,32.78,5.0,2494.0,414.0,1416.0,421.0,5.7843,110100.0,5.923990498812351,0.9833729216152018
-115.59,32.85,20.0,1608.0,274.0,862.0,248.0,4.875,90800.0,6.483870967741935,1.1048387096774193
-115.59,32.79,8.0,2183.0,307.0,1000.0,287.0,6.3814,159900.0,7.606271777003484,1.0696864111498259
-115.59,32.69,30.0,935.0,177.0,649.0,148.0,2.5769,94400.0,6.3175675675675675,1.195945945945946
-115.6,32.87,3.0,1629.0,317.0,1005.0,312.0,4.1293,83200.0,5.221153846153846,1.016025641025641
-115.62,33.04,17.0,1009.0,231.0,745.0,217.0,2.0463,61200.0,4.649769585253456,1.064516129032258
-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,125000.0,5.225531914893617,1.0
-115.72,32.75,16.0,348.0,99.0,123.0,54.0,2.0938,87500.0,6.444444444444445,1.8333333333333333
-115.73,33.35,23.0,1586.0,448.0,338.0,182.0,1.2132,30000.0,8.714285714285714,2.4615384615384617
-115.73,33.09,27.0,452.0,103.0,258.0,61.0,2.9,87500.0,7.409836065573771,1.6885245901639345
-115.8,33.26,2.0,96.0,18.0,30.0,16.0,5.3374,47500.0,6.0,1.125
-115.84,33.49,20.0,1660.0,379.0,637.0,250.0,2.0347,68900.0,6.64,1.516
-115.85,34.2,34.0,3868.0,1257.0,890.0,423.0,1.3571,41000.0,9.14420803782506,2.971631205673759
-115.88,32.93,15.0,208.0,49.0,51.0,20.0,4.0208,32500.0,10.4,2.45
-115.91,33.36,15.0,459.0,95.0,160.0,73.0,0.922,67500.0,6.287671232876712,1.3013698630136987
-115.93,35.55,18.0,1321.0,272.0,754.0,226.0,3.4028,67500.0,5.845132743362832,1.2035398230088497
-115.94,33.38,5.0,186.0,43.0,41.0,21.0,2.7,58800.0,8.857142857142858,2.0476190476190474
-115.95,33.28,12.0,99.0,25.0,37.0,17.0,1.8958,53800.0,5.823529411764706,1.4705882352941178
-115.96,33.3,27.0,322.0,81.0,112.0,57.0,1.125,54400.0,5.649122807017544,1.4210526315789473
-115.98,33.32,8.0,240.0,46.0,63.0,24.0,1.4688,53800.0,10.0,1.9166666666666667
-116.0,33.19,16.0,245.0,57.0,81.0,33.0,1.2639,51300.0,7.424242424242424,1.7272727272727273
-116.0,32.74,26.0,1134.0,280.0,329.0,158.0,1.4338,43900.0,7.177215189873418,1.7721518987341771
-116.01,33.41,20.0,1996.0,515.0,659.0,295.0,2.8684,62800.0,6.766101694915254,1.7457627118644068
-116.02,34.18,8.0,569.0,97.0,312.0,96.0,4.3021,94500.0,5.927083333333333,1.0104166666666667
-116.05,34.12,19.0,301.0,65.0,150.0,56.0,3.125,65600.0,5.375,1.1607142857142858
-116.06,34.2,29.0,1202.0,290.0,383.0,156.0,1.3371,66900.0,7.705128205128205,1.858974358974359
-116.06,34.15,15.0,10377.0,2331.0,4507.0,1807.0,2.2466,66800.0,5.742667404537908,1.289983397897067
-116.09,34.15,13.0,9444.0,1997.0,4166.0,1482.0,2.6111,65600.0,6.372469635627531,1.3475033738191633
-116.12,33.53,17.0,2421.0,820.0,2971.0,685.0,1.654,100000.0,3.5343065693430655,1.197080291970803
-116.15,34.14,18.0,3312.0,705.0,1251.0,512.0,3.0139,82600.0,6.46875,1.376953125
-116.15,33.69,22.0,197.0,54.0,331.0,70.0,2.9286,112500.0,2.8142857142857145,0.7714285714285715
-116.15,33.64,10.0,1711.0,499.0,1896.0,443.0,1.6557,65400.0,3.8623024830699775,1.1264108352144468
-116.16,33.68,12.0,1230.0,277.0,1334.0,260.0,2.2679,61400.0,4.730769230769231,1.0653846153846154
-116.17,33.67,18.0,3585.0,800.0,3873.0,788.0,2.5714,65900.0,4.549492385786802,1.015228426395939
-116.17,33.66,22.0,639.0,203.0,664.0,153.0,1.9306,47500.0,4.176470588235294,1.326797385620915
-116.17,33.53,13.0,1713.0,512.0,1978.0,442.0,2.1287,58600.0,3.8755656108597285,1.158371040723982
-116.18,33.69,17.0,89.0,19.0,79.0,21.0,2.375,155000.0,4.238095238095238,0.9047619047619048
-116.18,33.67,25.0,2888.0,654.0,2940.0,660.0,2.2141,66700.0,4.375757575757576,0.990909090909091
-116.19,33.67,16.0,1859.0,476.0,1994.0,477.0,1.7297,67500.0,3.89727463312369,0.9979035639412998
-116.2,33.7,26.0,2399.0,625.0,2654.0,535.0,2.2989,60600.0,4.48411214953271,1.1682242990654206
-116.2,33.63,23.0,1152.0,273.0,1077.0,235.0,2.5,96300.0,4.902127659574468,1.1617021276595745
-116.21,33.75,22.0,894.0,192.0,830.0,202.0,3.0673,68200.0,4.425742574257426,0.9504950495049505
-116.21,33.72,28.0,2488.0,714.0,2891.0,676.0,2.3169,68900.0,3.6804733727810652,1.0562130177514792
-116.21,33.71,19.0,3114.0,787.0,3157.0,772.0,1.7083,82200.0,4.033678756476684,1.0194300518134716
-116.21,33.68,34.0,584.0,176.0,625.0,166.0,1.5809,100000.0,3.5180722891566263,1.0602409638554218
-116.21,33.66,19.0,1596.0,295.0,1201.0,282.0,3.8846,100900.0,5.659574468085107,1.0460992907801419
-116.22,36.0,14.0,1372.0,386.0,436.0,213.0,1.1471,32900.0,6.44131455399061,1.812206572769953
-116.22,33.73,38.0,1695.0,352.0,1279.0,305.0,2.1217,68500.0,5.557377049180328,1.1540983606557378
-116.22,33.72,28.0,826.0,258.0,979.0,245.0,1.7172,58800.0,3.3714285714285714,1.0530612244897959
-116.22,33.7,9.0,3861.0,849.0,825.0,401.0,3.2833,124700.0,9.628428927680797,2.117206982543641
-116.23,33.72,32.0,4981.0,1326.0,3779.0,1186.0,1.7805,76900.0,4.199831365935919,1.118043844856661
-116.23,33.71,17.0,4874.0,1349.0,5032.0,1243.0,2.444,90000.0,3.921158487530169,1.0852775543041029
-116.24,33.73,14.0,2774.0,566.0,1530.0,505.0,3.0682,104100.0,5.4930693069306935,1.120792079207921
-116.24,33.72,25.0,5236.0,1039.0,2725.0,935.0,3.775,93400.0,5.6,1.1112299465240643
-116.24,33.71,10.0,9033.0,2224.0,5525.0,1845.0,2.7598,95000.0,4.895934959349593,1.205420054200542
-116.25,33.81,24.0,880.0,187.0,507.0,169.0,3.4583,67500.0,5.207100591715976,1.106508875739645
-116.25,33.75,33.0,278.0,91.0,375.0,81.0,2.025,50000.0,3.432098765432099,1.123456790123457
-116.26,33.65,3.0,7437.0,1222.0,574.0,302.0,10.2948,382400.0,24.625827814569536,4.046357615894039
-116.26,33.07,17.0,934.0,284.0,452.0,184.0,1.9875,83700.0,5.076086956521739,1.5434782608695652
-116.27,34.13,37.0,452.0,109.0,184.0,59.0,3.7292,65800.0,7.661016949152542,1.847457627118644
-116.29,33.74,6.0,12991.0,2555.0,4571.0,1926.0,4.7195,199300.0,6.745067497403946,1.326583592938733
-116.29,33.72,5.0,3584.0,760.0,1097.0,470.0,3.1771,167400.0,7.625531914893617,1.6170212765957446
-116.3,33.68,10.0,2387.0,481.0,863.0,304.0,2.8882,137500.0,7.8519736842105265,1.582236842105263
-116.31,34.13,20.0,2352.0,556.0,1217.0,481.0,1.6063,55400.0,4.88981288981289,1.155925155925156
-116.31,33.67,15.0,2214.0,410.0,1152.0,350.0,2.9187,93400.0,6.325714285714286,1.1714285714285715
-116.31,33.67,11.0,4686.0,851.0,2466.0,731.0,3.3333,91800.0,6.410396716826265,1.1641586867305063
-116.31,33.66,7.0,4497.0,831.0,2248.0,713.0,3.6354,98000.0,6.307152875175316,1.1654978962131837
-116.32,34.14,18.0,1880.0,487.0,994.0,425.0,1.69,54200.0,4.423529411764706,1.1458823529411766
-116.32,34.1,10.0,4256.0,861.0,1403.0,686.0,2.6618,81000.0,6.204081632653061,1.2551020408163265
-116.32,33.28,19.0,1791.0,367.0,327.0,185.0,3.3625,100000.0,9.68108108108108,1.9837837837837837
-116.33,33.75,5.0,19107.0,3923.0,2880.0,1376.0,4.036,158500.0,13.885901162790697,2.8510174418604652
-116.33,33.72,11.0,12327.0,2000.0,2450.0,1139.0,7.4382,353100.0,10.822651448639157,1.7559262510974538
-116.34,33.36,24.0,2746.0,514.0,731.0,295.0,3.3214,176400.0,9.308474576271186,1.7423728813559323
-116.35,32.74,16.0,2595.0,606.0,1046.0,367.0,1.7137,110700.0,7.070844686648502,1.651226158038147
-116.36,33.88,11.0,12557.0,3098.0,2453.0,1232.0,1.7844,78500.0,10.19237012987013,2.5146103896103895
-116.37,33.72,17.0,8626.0,1859.0,3497.0,1337.0,3.312,121300.0,6.451757666417352,1.3904263275991025
-116.37,33.69,7.0,8806.0,1542.0,858.0,448.0,7.8005,318100.0,19.65625,3.4419642857142856
-116.38,34.1,6.0,2104.0,348.0,841.0,320.0,4.1458,116300.0,6.575,1.0875
-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,194500.0,9.65879120879121,1.9115384615384616
-116.38,33.73,10.0,11836.0,2405.0,3811.0,1570.0,4.0079,134500.0,7.538853503184713,1.5318471337579618
-116.39,33.82,15.0,11115.0,2257.0,4122.0,1653.0,2.7219,74400.0,6.724137931034483,1.3653962492437992
-116.39,33.69,10.0,11659.0,2007.0,2186.0,1083.0,6.9833,238800.0,10.765466297322252,1.853185595567867
-116.4,34.12,16.0,5648.0,1089.0,2524.0,1008.0,2.6739,78000.0,5.603174603174603,1.0803571428571428
-116.4,34.09,9.0,4855.0,872.0,2098.0,765.0,3.2723,97800.0,6.34640522875817,1.1398692810457516
-116.4,33.78,8.0,3059.0,500.0,612.0,208.0,6.8729,259200.0,14.70673076923077,2.4038461538461537
-116.41,33.74,25.0,2475.0,476.0,910.0,387.0,3.3639,168800.0,6.395348837209302,1.2299741602067182
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,341700.0,13.408082408874803,2.2480190174326466
-116.42,33.51,26.0,186.0,48.0,102.0,39.0,2.5625,103100.0,4.769230769230769,1.2307692307692308
-116.43,34.1,17.0,6683.0,1296.0,2677.0,1227.0,2.4828,84000.0,5.4466177669111655,1.0562347188264058
-116.43,33.81,8.0,6710.0,1343.0,2069.0,781.0,3.5223,115100.0,8.591549295774648,1.7195902688860436
-116.43,33.75,24.0,2596.0,438.0,473.0,237.0,3.7727,500001.0,10.953586497890296,1.8481012658227849
-116.44,34.16,19.0,1867.0,361.0,758.0,321.0,2.8929,98100.0,5.816199376947041,1.1246105919003115
-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,97500.0,7.426829268292683,1.6920731707317074
-116.44,33.74,5.0,846.0,249.0,117.0,67.0,7.9885,403300.0,12.626865671641792,3.716417910447761
-116.45,33.8,9.0,5534.0,1206.0,2283.0,1008.0,3.6161,99100.0,5.490079365079365,1.1964285714285714
-116.45,33.78,16.0,5228.0,992.0,1177.0,639.0,3.0859,134600.0,8.181533646322379,1.5524256651017214
-116.46,33.82,6.0,4863.0,920.0,3010.0,828.0,3.9508,104200.0,5.8731884057971016,1.1111111111111112
-116.47,34.07,22.0,5473.0,1234.0,2581.0,1098.0,1.9375,65300.0,4.984517304189436,1.1238615664845173
-116.47,33.78,27.0,1781.0,441.0,759.0,340.0,3.3162,113600.0,5.238235294117647,1.2970588235294118
-116.48,33.94,10.0,3254.0,913.0,923.0,486.0,1.8,81000.0,6.695473251028806,1.8786008230452675
-116.48,33.79,14.0,9425.0,2020.0,1711.0,1000.0,2.6298,145200.0,9.425,2.02
-116.48,33.61,8.0,1294.0,272.0,457.0,199.0,2.9167,115300.0,6.50251256281407,1.3668341708542713
-116.49,33.82,27.0,3316.0,636.0,2362.0,532.0,2.9569,65900.0,6.2330827067669174,1.1954887218045114
-116.49,33.8,13.0,8789.0,1875.0,1274.0,688.0,3.7396,148900.0,12.774709302325581,2.7252906976744184
-116.5,33.98,5.0,4332.0,868.0,1420.0,567.0,4.0417,146400.0,7.64021164021164,1.5308641975308641
-116.5,33.95,10.0,7249.0,1882.0,4274.0,1621.0,1.6983,66600.0,4.471930906847625,1.161011721159778
-116.5,33.82,16.0,343.0,85.0,29.0,14.0,2.1042,87500.0,24.5,6.071428571428571
-116.5,33.69,20.0,4810.0,1074.0,1304.0,740.0,2.25,248100.0,6.5,1.4513513513513514
-116.51,34.45,21.0,8502.0,2634.0,2330.0,991.0,1.3811,51300.0,8.579212916246217,2.6579212916246218
-116.51,33.96,16.0,4913.0,1395.0,2518.0,1132.0,1.4665,61100.0,4.340106007067138,1.232332155477032
-116.51,33.94,12.0,3369.0,780.0,1315.0,584.0,1.7388,66000.0,5.7688356164383565,1.3356164383561644
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,61000.0,5.510729613733906,1.3133047210300428
-116.52,33.97,13.0,3921.0,754.0,1902.0,665.0,3.3616,89600.0,5.896240601503759,1.1338345864661654
-116.52,33.85,13.0,7559.0,1444.0,3189.0,1105.0,3.4886,112500.0,6.840723981900452,1.306787330316742
-116.52,33.84,17.0,4465.0,859.0,853.0,445.0,3.6875,130400.0,10.03370786516854,1.9303370786516854
-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,189900.0,6.789634146341464,1.298780487804878
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,125200.0,6.631184407796102,1.143928035982009
-116.53,33.84,28.0,8399.0,1839.0,3470.0,1340.0,2.5885,159000.0,6.267910447761194,1.3723880597014926
-116.54,33.81,31.0,6814.0,1714.0,2628.0,1341.0,2.1176,124100.0,5.081282624906786,1.278150633855332
-116.54,33.81,24.0,6087.0,1217.0,1721.0,833.0,3.1493,199400.0,7.307322929171669,1.460984393757503
-116.54,33.8,22.0,6050.0,1387.0,1432.0,890.0,2.2216,183900.0,6.797752808988764,1.5584269662921348
-116.54,33.79,18.0,9374.0,1780.0,1678.0,919.0,3.9737,235600.0,10.200217627856366,1.9368879216539716
-116.55,33.84,28.0,2992.0,562.0,676.0,346.0,5.7613,500001.0,8.647398843930636,1.6242774566473988
-116.56,33.83,36.0,1765.0,399.0,451.0,264.0,2.6083,321900.0,6.6856060606060606,1.5113636363636365
-116.56,33.05,15.0,1985.0,361.0,536.0,209.0,4.125,148200.0,9.497607655502392,1.7272727272727273
-116.57,34.0,20.0,260.0,67.0,69.0,50.0,3.5208,76600.0,5.2,1.34
-116.57,33.94,29.0,551.0,166.0,224.0,107.0,1.1917,50000.0,5.149532710280374,1.5514018691588785
-116.57,33.84,18.0,7962.0,1652.0,2009.0,921.0,3.3897,230200.0,8.644951140065146,1.793702497285559
-116.57,33.64,10.0,489.0,82.0,183.0,74.0,6.2702,345500.0,6.608108108108108,1.1081081081081081
-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.919,116500.0,5.68941504178273,1.2200557103064067
-116.6,33.49,16.0,3730.0,827.0,1346.0,592.0,2.183,113500.0,6.300675675675675,1.3969594594594594
-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,172900.0,6.709302325581396,1.4147286821705427
-116.61,33.04,11.0,2522.0,538.0,616.0,269.0,3.875,198100.0,9.37546468401487,2.0
-116.62,34.23,14.0,6438.0,1719.0,1586.0,691.0,1.6136,67400.0,9.316931982633864,2.487698986975398
-116.66,32.79,13.0,843.0,157.0,918.0,152.0,6.2152,240600.0,5.546052631578948,1.0328947368421053
-116.67,32.97,16.0,349.0,74.0,120.0,43.0,5.359,193800.0,8.116279069767442,1.7209302325581395
-116.68,33.71,21.0,3460.0,711.0,658.0,255.0,3.5882,161100.0,13.568627450980392,2.788235294117647
-116.68,33.16,26.0,1820.0,374.0,1001.0,324.0,2.1797,156300.0,5.617283950617284,1.154320987654321
-116.71,33.94,12.0,549.0,109.0,209.0,90.0,3.0208,66300.0,6.1,1.211111111111111
-116.74,33.62,11.0,2385.0,661.0,682.0,242.0,2.9141,214300.0,9.855371900826446,2.731404958677686
-116.74,33.33,17.0,4190.0,946.0,1802.0,673.0,2.4744,158200.0,6.225854383358098,1.4056463595839523
-116.75,33.83,16.0,5277.0,1070.0,657.0,276.0,3.3333,143400.0,19.119565217391305,3.8768115942028984
-116.75,32.82,17.0,3348.0,481.0,1222.0,443.0,6.6361,308600.0,7.557562076749436,1.0857787810383748
-116.76,34.14,4.0,42.0,10.0,9.0,3.0,0.536,42500.0,14.0,3.3333333333333335
-116.76,33.46,6.0,1251.0,268.0,544.0,216.0,3.0694,173400.0,5.791666666666667,1.2407407407407407
-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,3.1196,187200.0,5.306089743589744,1.125
-116.76,32.74,14.0,4085.0,751.0,2129.0,688.0,4.7367,214500.0,5.9375,1.0915697674418605
-116.77,33.92,19.0,2307.0,525.0,1266.0,437.0,1.6875,63000.0,5.279176201372998,1.2013729977116705
-116.78,33.0,7.0,12480.0,1946.0,5102.0,1697.0,5.5102,221000.0,7.3541543901001765,1.1467295226870948
-116.79,33.99,16.0,319.0,68.0,212.0,67.0,1.4688,90000.0,4.7611940298507465,1.0149253731343284
-116.79,32.84,12.0,4281.0,786.0,1891.0,721.0,3.5769,231800.0,5.9375866851595,1.0901525658807212
-116.79,32.61,19.0,2652.0,520.0,1421.0,491.0,3.5227,206100.0,5.40122199592668,1.0590631364562118
-116.8,33.8,35.0,324.0,63.0,158.0,39.0,3.4167,100000.0,8.307692307692308,1.6153846153846154
-116.82,34.24,11.0,5799.0,1527.0,713.0,262.0,2.5147,84700.0,22.133587786259543,5.82824427480916
-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,199200.0,7.117942283563362,1.0727728983688833
-116.84,32.92,20.0,1066.0,219.0,536.0,173.0,3.1607,119300.0,6.161849710982659,1.2658959537572254
-116.84,32.86,16.0,2502.0,532.0,1211.0,494.0,3.2516,202100.0,5.064777327935222,1.0769230769230769
-116.85,34.98,26.0,3606.0,792.0,1683.0,608.0,2.6587,57400.0,5.930921052631579,1.3026315789473684
-116.85,34.25,5.0,5806.0,1030.0,569.0,219.0,4.0132,163100.0,26.511415525114156,4.703196347031963
-116.85,32.83,17.0,4234.0,770.0,2191.0,725.0,3.6445,197600.0,5.84,1.0620689655172413
-116.86,34.23,13.0,4760.0,938.0,309.0,132.0,5.4618,147800.0,36.06060606060606,7.106060606060606
-116.86,33.97,11.0,658.0,131.0,376.0,120.0,2.3977,58000.0,5.483333333333333,1.0916666666666666
-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,164500.0,5.666666666666667,1.0582706766917294
-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,170200.0,5.811594202898551,0.9855072463768116
-116.86,32.87,17.0,5799.0,921.0,2630.0,843.0,5.0524,285400.0,6.879003558718861,1.092526690391459
-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,187200.0,6.024137931034483,1.0034482758620689
-116.87,33.94,35.0,4448.0,906.0,2736.0,843.0,2.218,73400.0,5.276393831553974,1.0747330960854093
-116.87,33.93,32.0,3141.0,812.0,2589.0,721.0,1.4556,54600.0,4.356449375866852,1.1262135922330097
